,Virginia,California,Florida,New York,Massachusetts,the District of Columbia,Colorado,New Jersey,Nevada,Washington,Texas,Indiana,Montana,Wisconsin,Oregon,Arizona,New Hampshire,North Carolina,Georgia,Hawaii,Vermont,Ohio,South Carolina,Minnesota,Missouri,Michigan,Illinois,Maryland,Idaho,Utah,Tennessee,Connecticut,Oklahoma,West Virginia,Pennsylvania,Mississippi,Nebraska,Iowa,Kansas,Rhode Island,South Dakota,Alaska,Louisiana,New Mexico,Delaware,Alabama,North Dakota,Arkansas,Wyoming,Maine,Kentucky
2015-09-01,224522.04258489748,414396.3247237911,180978.8032625129,235799.27467636042,339747.2145279915,466405.12733014766,293981.03077657457,280770.1937839661,216882.4261598593,271506.14910811494,157794.53119277637,120116.41409223736,208611.68842178854,144017.55555715555,262217.8201950877,199466.81520918827,226466.96503349053,156418.45500308764,147012.27292985635,493905.77700314956,186917.9153762829,118553.9671460606,145915.0337805584,187720.82778459703,125878.36123379436,118202.90629104472,151434.43147111207,262445.5576664678,187268.31110258112,237200.40421356494,132314.21687758263,241603.22260649488,109958.31212330329,97115.31422412912,151207.78611189735,112211.14782679123,139867.71302043452,120625.58832407072,114185.41249030847,233952.42575093315,159973.7483136915,258319.7042117276,142218.17569250872,163120.97022253348,227143.49396544546,119458.67847243037,193256.2713947042,107160.04534510434,215638.72615987223,177386.39924973747,112993.07796314516
2015-10-01,225706.87066162456,415753.8215671275,182754.57819747456,237587.031306639,342178.89593119494,470442.80728469184,297099.0555182952,282481.2018074798,218438.2538950741,274133.1298919956,159009.17812811234,120576.13551582112,210661.1608254992,144674.6910235296,265422.5828175966,201197.49314027562,227999.4172951877,157299.16986033987,148037.1134044139,498480.07661790354,187463.6163746646,119210.93155035393,146845.26442842555,188857.6787193825,126675.69277494743,118992.6476017533,152411.33617393905,263359.031812361,188515.77906799212,239446.46105798578,133304.26881840194,242111.28403249837,110339.91474594506,97871.25821001346,151773.05167399228,113575.58662853747,140788.3547310162,121372.7465503132,114996.68818589085,235364.20140391542,161100.84838822228,259767.11588907908,142986.3345857011,163647.32297949234,228002.31162365153,119952.59373310558,194383.21494781176,107947.48570726106,216864.9261669675,178645.6004621772,113493.25143815258
2015-11-01,226924.20420011936,416892.71679634025,184472.20987544183,239022.46389238714,344358.79748098535,474782.00712548615,300076.56665020104,283992.6276807604,220254.45192559474,277025.7478405433,160099.14370565588,120830.03867623168,212810.56959776813,145348.47210620577,268591.852224618,202965.67242924127,229265.67077817683,158068.4609744265,148970.27725425025,501862.0500619614,187620.30285388418,119621.62411003956,147735.43687097763,190036.5547451193,127335.97031946648,119662.48604469986,153357.08597774743,264403.6650187396,189455.50753095033,241436.2833103541,134232.6432415806,242626.96875140243,110426.65065464853,98432.3200960005,152092.69289139294,114241.12038322887,141485.61807309286,122089.1558009074,115643.09433931204,236915.73561802844,161940.87542380983,260859.31272741532,143701.43376295138,163909.59276913726,228429.64637519015,120431.27176904299,195389.99102684192,108561.50938696593,217712.39017259967,179779.30493363496,113773.35949892482
2015-12-01,228257.89591602303,417948.62008893676,186073.13244836798,240189.34564639538,346637.10460144485,478633.3897369996,302961.40770997974,285310.6498577487,221843.33321650221,280215.7623076346,161205.0086764831,121240.93146909091,214682.75748973447,146251.52553861318,272071.3849537445,204633.89720587662,230391.08625334036,158925.1941081099,149929.36309301198,503601.2581594715,187746.50146961818,120115.5945664197,148679.08059385302,191402.42242378686,128102.47644485503,120366.06402115784,154258.82675744416,265575.34591637395,190414.5277443869,243491.41570746014,135203.57574415815,242946.27004605686,110166.29313308334,98655.76727315159,152497.4721854286,114570.66915855957,142341.4743517094,123047.06955707498,116349.68768973589,238524.4961866379,162930.3443650061,261372.55439151134,144617.46399124523,164160.78063482436,228895.49540655038,121063.0781465143,196738.67474348997,109162.51946642452,218117.27077500834,180690.34516407896,114095.16047329995
2016-01-01,229501.83247280424,421204.45406082337,187537.43097637568,241064.29119498702,349039.6850016352,481569.719345623,305907.8040131824,286285.60531857394,223353.0817276931,283676.77368999267,162362.21731612762,121733.41926297253,216244.29984230036,147187.97365199716,275408.0648985542,206656.45244326015,231343.10808897787,159888.196996788,150989.8189304954,505402.71038891183,187785.9574892051,120769.11701651973,149648.14693032057,192909.03136575434,128950.78848170496,121221.40583737165,155113.43109715564,266809.73610179377,191866.26185285536,245710.41131783056,136185.54648532424,243323.6577892714,110148.51719768178,98873.81244854274,153014.59029782747,114900.94754662637,143248.73955650997,124038.5569990703,116965.84301539462,240129.414414204,163955.6623555641,261669.85686453487,145305.3543382177,164404.4474992749,229897.78398545334,121750.75601937978,197584.23151686578,109819.10947651777,218497.96851625052,181336.56339175664,114497.82147103145
2016-02-01,230464.0581570411,426618.13992561045,188914.14874706566,241777.16955413707,351237.7168405843,483954.5936649609,308728.4997035561,286956.7725040403,224721.13021433653,286931.987548753,163541.6097098821,122390.79086431403,217534.88772782378,148036.63282702139,278514.2564037162,208553.66187043794,231996.12081214413,160860.37178096967,152032.4229618439,507778.05672117695,187806.87249498387,121580.23461085495,150527.26774855333,194373.53829833606,129774.95322882246,122095.31064183166,156026.97190665477,267701.28390341596,193566.60299310042,247799.92284630626,137139.10492100136,243387.37863436932,110554.33257920582,99173.95542797136,153527.68018908074,115365.65509514297,144249.42811633737,124937.5319845145,117569.30803712492,241386.186082288,165034.02494714773,261805.940773326,145961.27176668248,164780.57657372605,231084.98689390114,122497.07758197258,198133.08901869445,110452.38405446801,218997.89209749774,182037.70963509698,114936.66665224645
2016-03-01,230926.97579557713,432752.35425472585,190170.66611687213,242135.24327903116,352892.1589830953,485590.0877437829,311472.4497826324,287214.3625464992,225914.2527593835,289606.6564648473,164409.90160999435,122814.80247032664,218319.084964319,148611.8433948692,281140.7824507156,210038.34965300557,232456.16892550603,161486.9255409738,152794.77173588538,510775.68768690183,187346.38679331503,122106.2068986155,151095.66593222576,195571.32107959548,130230.36838551647,122700.18431902335,156689.85423773286,267924.87513993116,195209.21458822026,249478.4763103357,137815.63351445852,243519.90877771282,111217.35143868338,99327.21386722031,153587.3765896261,115567.48070084445,144958.0926168724,125313.93536837296,117860.5034787355,242271.47818298827,165632.77122243427,261503.67636151073,146110.63278529292,165080.87335057437,231984.58563155247,122852.25648163783,197929.30526495745,110826.5286088474,219395.28706587956,182532.89906792514,115115.98663313086
2016-04-01,231071.1019726712,437419.56822934904,191504.20763937524,242754.12344358084,354631.58718315605,487043.24353192264,314389.97089852585,287626.4815938362,227383.79304832336,291971.14157570776,165245.14316129292,123308.90320243912,218869.96628848315,149238.77605016317,283856.4410635503,210945.20334103456,233156.65137915485,162002.2404485887,153569.37283173407,513049.83628560667,187103.2800492949,122454.03258574336,151574.1051358769,196725.07028381593,130540.2528239264,123328.59053025774,157344.56249187526,267947.9018695899,196674.94062806692,251108.31912712948,138424.71428514793,243528.16498559705,111881.02027828625,99260.66822398223,153595.84436233484,115641.00169374079,145526.71618187684,125422.0967137342,118038.74775987484,243151.6586917641,166051.26821308446,261687.7850192692,146346.59100598327,165561.1594489254,232957.97720382235,123118.19132691708,197895.8738128002,111048.59682559686,219525.38928904218,183290.34354669493,115234.07829591005
2016-05-01,231204.99430913044,440561.56174336496,192828.94321685028,243672.09303802674,356567.09712856077,488086.7427086207,317276.94087006757,288258.2625103741,228754.67251105935,294267.9513209462,166065.8717233195,123849.10221978195,219305.1598281616,149894.77711579725,286780.399237101,211731.07786906138,234478.0179742386,162474.09684089894,154327.43502843403,514893.7636490841,187415.04290131506,122706.81931075496,152017.78498417328,197664.53311168277,130958.4165657494,124047.2813079973,158022.98359640234,268178.06392160134,198271.0886366406,252916.5843634191,138991.0523815458,243973.42192570496,112448.32007109863,99143.74086521562,153801.92503146778,115760.37346748121,145988.71698824558,125392.4780179881,118196.82431340359,244378.69193887225,166477.66552007265,262139.45800105247,146532.65882093806,166248.52971606923,233964.53915200764,123213.25671773282,198085.7879680495,111282.46931959792,219572.2221594574,184335.2461567067,115461.2663833517
2016-06-01,231571.28369754236,443344.02674497635,194241.74909505053,245002.88705200795,358586.99452067236,489109.9812718504,320005.17707050656,289162.09686544235,230294.63060061543,296607.6726020426,167036.24160346034,124541.86094277207,219860.79017083926,150609.49081967658,289716.72031222755,212622.04700186852,236082.81428238226,163136.73421069054,155131.9321635045,516575.63666940806,188338.20058405187,123136.18670231172,152635.62162940227,198570.30532460206,131589.09120213732,124989.35110520183,158824.07877812625,268888.85672771226,199908.0631461614,254959.02653725215,139677.22008615278,244462.3834455694,112946.91320595285,99116.17396342987,154301.15882668775,116084.63635831575,146548.93990588316,125599.40663837583,118489.03214141111,245904.6207149291,167063.2433197479,262793.1920029023,146860.0144736291,166989.4082929149,235324.80428887976,123490.35600565189,198567.6538504398,111659.42241155333,219707.94388578445,185754.67061950685,115990.28464200291
2016-07-01,231914.96970209992,444434.82933431986,195478.82626233684,246117.26751594458,360112.82027247205,490047.5024892818,322278.8851563163,289868.71229291055,231355.8759816182,298601.70505532384,167849.10410492457,125084.83935687697,220349.52372960545,150952.93991321503,292274.57536695275,213554.51187305548,237287.3564902461,163700.96012630657,155601.0620654807,519196.90752302815,189092.2822629623,123421.79064716569,153141.80805386425,199177.82027924943,132098.81748803644,125611.90072276017,159262.6765197259,269548.6152022393,201244.80563957605,256735.9613832895,140358.15959222568,244756.1815987199,113278.14414031534,98970.21560497388,154708.52800921068,116362.8976747577,147024.42752919393,125768.44039193484,118636.82761361192,247292.9898030019,167625.47698584304,262999.629255274,146780.14475749814,167356.0325661622,236289.7548477987,123591.33920960779,198748.22386872838,111890.80042821776,219642.17914080762,186861.66721099828,116387.41402998495
2016-08-01,232325.24799579274,444203.7991108559,196761.13009221674,246945.32910319636,361205.3944195485,491200.2386270012,324123.419663602,290391.04793548904,231923.23425557034,300407.0803151106,168642.85649495205,125594.81792064411,220669.00022712097,151359.2792672531,294496.92246208544,214431.03350030686,238022.98067984576,164432.5639684111,155999.14124859174,522296.717714299,189602.5091022501,123715.7656194247,153743.1543147135,199829.351113649,132479.23435983513,126191.78451330715,159576.53941709083,269853.85141206725,202391.66972971696,258256.6786170992,141210.700725081,244921.12200319453,113549.90877092366,98832.45787090575,155119.7523458467,116541.33881614522,147490.6831560548,126079.1699064693,118769.54448188371,248412.6424891879,168146.9844263863,262886.5337314645,146802.57289897322,167533.63291404097,237230.4004657952,123834.49404165929,198375.6214732098,112264.29232478041,219312.00500777873,187772.80937187237,116793.33975971265
2016-09-01,232885.90538757923,442685.99953139405,198211.13693736144,247637.8131111875,362625.39719617955,492376.09099960636,325848.8671110138,290693.1641268846,232447.45581551615,302255.69501192536,169553.4416670081,126188.82025444983,220902.7144626527,151969.22304987407,296524.56432067225,215587.53026888196,238671.96430807948,165323.2114253169,156552.88808122528,525604.347551182,189980.24859400024,124062.35879591918,154499.72849023735,200663.47958040462,132892.526252921,126774.09741938645,159861.0337012507,270253.83352386556,203612.83057984393,259682.2232936377,142275.58332965928,245067.52793593262,113821.44548451532,98930.7978416529,155638.93150846873,116719.82848975579,148053.03954382884,126551.26729609015,118983.62874018251,249697.6440006861,168802.49794153983,263211.8756633084,146755.16101906856,167598.95340506546,237853.32421927576,124215.1423995041,197876.7048876954,112688.88135916118,218803.83856972776,188682.09972683756,117231.45639937201
2016-10-01,233721.01427510616,442192.7335993972,199820.1676158113,248443.90360716823,364641.2651570481,494373.855316865,327861.39419887174,291088.947282523,233117.35247142997,304461.8578543018,170553.32534511967,126916.79798524953,221196.86429192638,152929.24504468727,298797.762815899,216730.87572079097,239592.93869504775,166406.70310465092,157360.33568330292,528799.0577948788,190466.1120452015,124598.6274083531,155443.1887445386,201710.7404503743,133514.66921322618,127536.20113973391,160479.26998443803,270971.4261445412,205005.5927300701,261214.6900723461,143562.04975179647,245596.46405697346,114238.94696367199,99080.5203817963,156288.214872207,116762.40481332055,148752.96442869006,127269.51096838042,119371.27636829228,250964.50606799917,169518.40687453691,263660.70320640126,147038.26820172757,168017.43723285603,238729.68072345015,124789.1665977901,197550.35194100137,113272.8832523786,218618.9602102661,189787.0702883862,117879.92704957664
